,-1,-3,-6,-12,-24,-36,-48
0.0,0.9999914025594497,0.9999776572657666,0.999960355687553,0.9999029327643398,0.9992944073389869,0.9948416348723054,0.9653602995695737
1.0,0.9999832129122571,0.9999636120678851,0.9999364521900512,0.9998407243677593,0.9988401595854464,0.9916004846050662,0.946635079280748
2.0,0.9999719168113613,0.999939149067349,0.9998938933655588,0.9997349312826693,0.9980773110203793,0.9862849723871739,0.9197454110145626
3.0,0.9999556866227706,0.9999042070371071,0.9998334190075463,0.9995852611440904,0.99700388249841,0.9790632886316661,0.8889292132334528
4.0,0.9999332886601296,0.9998560059794539,0.9997500227333663,0.9993790194552374,0.9955351532194211,0.9696354693933941,0.8556716308844438
5.0,0.9999026596924309,0.999790093767581,0.9996359940088839,0.9990972616131953,0.9935478618539407,0.9576338985636045,0.8210301260242994
6.0,0.9998610647302719,0.9997005856037205,0.9994811630702924,0.9987151235691263,0.9908873119742476,0.9427618136481497,0.785927375395907
7.0,0.9998047779711297,0.9995794666542341,0.9992716869664086,0.9981989197483676,0.9873551386047388,0.9248155701050836,0.7509998046457227
inf,0.8899242349499122,0.7715908749945937,0.6447513044409701,0.48534952503146167,0.3167684177913508,0.21921686445047928,0.15351271907824116
